Ancestor?,Scan date,Nr,Name,Temp Evo,Gender,Nickname,Level,possibleLevels,CP,HP,Dust cost,min IV%,ØIV%,max IV%,ØATT IV,ØDEF IV,ØHP IV,Unique?,Fast move,Fast move (ID),Special move,Special move (ID),Special move 2,Special move 2 (ID),DPS,LL Rank (min),LL Rank (max),GL Evo,GL Rank (min),GL Rank (max),UL Evo,UL Rank (min),UL Rank (max),Box,Custom1,Custom2,Saved,Egg,Lucky?,Favorite,BuddyBoosted,Form,ShadowForm,MultiForm?,Dynamax,Height (cm),Weight (g),Height Tag,Catch Date,Catch Level
0,5/6/26 23:48:43,848,일레즌,-,?,일레즌87,20.0,20.0,405,77,2500,86.7,86.7,86.7,15.0,14.0,10.0,1, - , - , - , - , - , - ,0.0,2776,2776,스트린더 하이한,912,912,스트린더 하이한,2812,2812,Default,,,0,0,?,?,0,2523,1,0,?,?,?,0,?,?
0,5/6/26 23:48:42,816,울머기,-,?,울머기91,20.0,20.0,614,90,2500,91.1,91.1,91.1,15.0,12.0,14.0,1, - , - , - , - , - , - ,0.0, - , - ,누겔레온,1663,1663,인텔리레온,3458,3458,Default,,,0,0,?,?,0,2491,1,0,?,?,?,0,?,?
0,5/6/26 23:48:40,495,주리비얀,-,?,주리비84,15.0,15.0,350,71,1900,84.4,84.4,84.4,13.0,14.0,11.0,1, - , - , - , - , - , - ,0.0,2889,2889,샤비,672,672,샤로다,95,95,Default,,,0,0,?,?,0,2219,7,0,?,?,?,0,?,?
0,5/6/26 23:48:39,694,목도리키텔,-,?,목도리60,13.0,13.0,303,67,1600,60.0,60.0,60.0,1.0,13.0,13.0,1, - , - , - , - , - , - ,0.0,377,377,일레도리자드,240,240,일레도리자드,33,33,Default,,,0,0,?,?,0,2381,7,0,?,?,?,0,?,?
0,5/6/26 23:48:37,659,파르빗,-,?,파르빗7,18.0,18.0,205,65,2200,6.7,6.7,6.7,1.0,2.0,0.0,1, - , - , - , - , - , - ,0.0,4075,4075,파르토,4077,4077, - , - , - ,Default,,,0,0,?,?,0,2355,7,0,?,?,?,0,?,?
0,5/6/26 23:48:35,707,클레피,-,?,클레피76,20.0,20.0,1066,94,2500,75.6,75.6,75.6,11.0,13.0,10.0,1, - , - , - , - , - , - ,0.0, - , - ,클레피,1701,1701, - , - , - ,Default,,,0,0,?,?,0,2394,1,0,?,?,?,0,?,?
0,5/6/26 23:48:34,656,개구마르,-,?,개구마53,19.0,19.0,482,73,2500,53.3,53.3,53.3,9.0,9.0,6.0,1, - , - , - , - , - , - ,0.0,2520,2520,개굴닌자,1819,1819,개굴닌자,1985,1985,Default,,,0,0,?,?,0,2352,7,0,?,?,?,0,?,?
0,5/6/26 23:48:32,703,멜리시,-,?,멜리시71,7.0,7.0,256,52,800,71.1,71.1,71.1,4.0,14.0,14.0,1, - , - , - , - , - , - ,0.0,1106,1106,멜리시,54,54, - , - , - ,Default,,,0,0,?,?,0,2390,1,0,?,?,?,0,?,?
0,5/6/26 23:48:31,252,나무지기,-,?,나무지60,9.0,9.0,237,53,1000,60.0,60.0,60.0,1.0,12.0,14.0,1, - , - , - , - , - , - ,0.0,385,385,나무돌이,40,40,나무킹,85,85,Default,,,0,0,?,?,0,2085,7,0,?,?,?,0,?,?
0,5/6/26 23:48:29,664,분이벌레,-,?,분이벌89,15.0,15.0,205,66,1900,88.9,88.9,88.9,15.0,13.0,12.0,1, - , - , - , - , - , - ,0.0,470,470,비비용,2492,2492, - , - , - ,Default,,,0,0,?,?,0,1985,1,0,?,?,?,0,?,?
0,5/6/26 23:48:27,698,아마루스,-,?,아마루87,26.0,26.0,969,135,4000,86.7,86.7,86.7,9.0,15.0,15.0,1, - , - , - , - , - , - ,0.0, - , - ,아마루스,30,30,아마루르가,1122,1122,Default,,,0,0,?,?,0,2385,7,0,?,?,?,0,?,?
0,5/6/26 23:48:26,669,플라베베,-,?,플라베89,20.0,20.0,588,84,2500,88.9,88.9,88.9,12.0,14.0,14.0,1, - , - , - , - , - , - ,0.0, - , - ,플라엣테,1914,1914,플라제스,544,544,Default,,,0,0,?,?,0,1998,1,0,?,?,?,0,?,?
0,5/6/26 23:48:24,704,미끄메라,-,?,미끄메67,14.0,14.0,346,70,1600,66.7,66.7,66.7,3.0,14.0,13.0,1, - , - , - , - , - , - ,0.0,176,176,미끄네일,581,581,미끄래곤,1367,1367,Default,,,0,0,?,?,0,2391,1,0,?,?,?,0,?,?
0,5/6/26 23:48:23,535,동챙이,-,?,동챙이56,29.0,29.0,589,107,5000,55.6,55.6,55.6,0.0,12.0,13.0,1, - , - , - , - , - , - ,0.0, - , - ,두까비,1667,1667,두빅굴,34,34,Default,,,0,0,?,?,0,2255,1,0,?,?,?,0,?,?
0,5/6/26 23:48:21,699,아마루르가,-,?,!아마루100,25.0,25.0,2001,187,4000,100.0,100.0,100.0,15.0,15.0,15.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - ,아마루르가,2602,2602,Default,,,0,0,?,?,0,2386,7,0,?,?,?,0,?,?
0,5/6/26 23:48:19,704,미끄메라,-,?,미끄메69,16.0,16.0,399,75,1900,68.9,68.9,68.9,4.0,13.0,14.0,1, - , - , - , - , - , - ,0.0,146,146,미끄네일,228,228,미끄래곤,745,745,Default,,,0,0,?,?,0,2391,1,0,?,?,?,0,?,?
0,5/6/26 23:48:17,703,멜리시,-,?,멜리시80,21.0,21.0,808,93,3000,80.0,80.0,80.0,6.0,15.0,15.0,1, - , - , - , - , - , - ,0.0, - , - ,멜리시,19,19, - , - , - ,Default,,,0,0,?,?,0,2390,1,0,?,?,?,0,?,?
0,5/6/26 23:48:16,151,뮤,-,?,뮤87,15.0,15.0,1378,123,1900,86.7,86.7,86.7,14.0,12.0,13.0,1, - , - , - , - , - , - ,0.0, - , - ,뮤,2890,2890,뮤,2187,2187,Default,,,0,0,?,?,0,2040,1,0,?,?,?,0,?,?
0,5/6/26 23:48:14,123,스라크,-,?,스라크20,12.0,12.0,820,81,1300,20.0,20.0,20.0,1.0,3.0,5.0,1, - , - , - , - , - , - ,0.0, - , - ,핫삼,1012,1012,핫삼,917,917,Default,,,0,0,?,?,0,666,7,0,?,?,?,0,?,?
0,5/6/26 23:48:13,928,미니브,-,?,미니브64,24.0,24.0,513,87,3500,64.4,64.4,64.4,2.0,14.0,13.0,1, - , - , - , - , - , - ,0.0, - , - ,올리뇨,231,231,올리르바,20,20,Default,,,0,0,?,?,0,2703,1,0,?,?,?,0,?,?
0,5/6/26 23:48:11,731,콕코구리,-,?,콕코구64,10.0,10.0,234,52,1000,64.4,64.4,64.4,2.0,14.0,13.0,1, - , - , - , - , - , - ,0.0,333,333,크라파,40,40,왕큰부리,109,109,Default,,,0,0,?,?,0,2414,7,0,?,?,?,0,?,?
0,5/6/26 23:48:10,694,목도리키텔,-,?,목도리78,11.0,11.0,270,62,1300,77.8,77.8,77.8,5.0,15.0,15.0,1, - , - , - , - , - , - ,0.0,527,527,일레도리자드,112,112,일레도리자드,223,223,Default,,,0,0,?,?,0,2381,7,0,?,?,?,0,?,?
0,5/6/26 23:48:08,38,나인테일 알로라,-,?,나인테89,25.0,25.0,1614,128,4000,88.9,88.9,88.9,12.0,13.0,15.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - ,나인테일 알로라,86,86,Default,,,0,0,?,?,0,409,7,0,?,?,?,0,?,?
0,5/6/26 23:48:06,197,블래키,-,?,블래키82,18.0,18.0,1036,130,2200,82.2,82.2,82.2,7.0,15.0,15.0,1, - , - , - , - , - , - ,0.0, - , - ,블래키,354,354,블래키,354,354,Default,,,0,0,?,?,0,2064,1,0,?,?,?,0,?,?
0,5/6/26 23:48:05,714,음뱃,-,?,음뱃73,2.0,2.0,27,21,200,73.3,73.3,73.3,12.0,12.0,9.0,1, - , - , - , - , - , - ,0.0,2350,2350,음번,1749,1749,음번,1947,1947,Default,,,0,0,?,?,0,2398,1,0,?,?,?,0,?,?
0,5/6/26 23:48:03,885,드라꼰,-,?,드라꼰91,20.0,20.0,430,65,2500,91.1,91.1,91.1,15.0,15.0,11.0,1, - , - , - , - , - , - ,0.0,1906,1906,드래런치,1949,1949,드래펄트,745,745,Default,,,0,0,?,?,0,2548,1,0,?,?,?,0,?,?
0,5/6/26 23:48:01,676,트리미앙,-,?,트리미93,3.0,3.0,155,42,400,93.3,93.3,93.3,14.0,14.0,14.0,1, - , - , - , - , - , - ,0.0,3753,3753,트리미앙,1572,1572,트리미앙,20,20,Default,,,0,0,?,?,0,1997,1,0,?,?,?,0,?,?
0,5/6/26 23:48:00,653,푸호꼬,-,?,푸호꼬73,10.0,10.0,269,56,1000,73.3,73.3,73.3,5.0,14.0,14.0,1, - , - , - , - , - , - ,0.0,258,258,테르나,174,174,마폭시,1469,1469,Default,,,0,0,?,?,0,2349,7,0,?,?,?,0,?,?
0,5/6/26 23:47:58,710,호바귀 XL,-,?,TR호바귀76,35.0,35.0,1061,121,8000,75.6,75.6,75.6,4.0,15.0,15.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - ,펌킨인 XL,70,70,Default,,,0,0,?,?,0,1713,1,0,?,?,?,0,?,?
0,5/6/26 23:47:57,4,파이리,-,?,파이리58,12.0,12.0,304,57,1300,57.8,57.8,57.8,10.0,10.0,6.0,1, - , - , - , - , - , - ,0.0,2044,2044,리자드,2285,2285,리자몽,1985,1985,Default,,,0,0,?,?,0,590,7,0,?,?,?,0,?,?
0,5/6/26 23:47:55,819,탐리스,-,?,탐리스73,18.0,18.0,457,101,2200,73.3,73.3,73.3,11.0,15.0,7.0,1, - , - , - , - , - , - ,0.0,1885,1885,요씽리스,779,779,요씽리스,750,750,Default,,,0,0,?,?,0,2494,1,0,?,?,?,0,?,?
0,5/6/26 23:47:53,92,고오스,-,?,고오스89,21.5,21.5,736,70,3000,88.9,88.9,88.9,15.0,13.0,12.0,1, - , - , - , - , - , - ,0.0, - , - ,고오스,89,89,팬텀,2035,2035,Default,,,0,0,?,?,0,2025,7,0,?,?,?,0,?,?
0,5/6/26 23:47:52,528,맘박쥐,-,?,맘박쥐82,20.0,20.0,952,106,2500,82.2,82.2,82.2,14.0,11.0,12.0,1, - , - , - , - , - , - ,0.0, - , - ,맘박쥐,1908,1908, - , - , - ,Default,,,0,0,?,?,0,2248,1,0,?,?,?,0,?,?
0,5/6/26 23:47:50,650,도치마론,-,?,도치마78,13.0,13.0,391,77,1600,77.8,77.8,77.8,15.0,7.0,13.0,1, - , - , - , - , - , - ,0.0,2848,2848,브리가론,3009,3009,브리가론,2939,2939,Default,,,0,0,?,?,0,2346,7,0,?,?,?,0,?,?
0,5/6/26 23:47:49,487,기라티나 어나더폼,-,?,기라티76,20.0,20.0,1861,177,2500,75.6,75.6,75.6,10.0,11.0,13.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - ,기라티나 어나더폼,2400,2400,Default,,,0,0,?,?,0,552,7,0,?,?,?,0,?,?
0,5/6/26 23:47:47,819,탐리스,-,?,탐리스36,1.0,1.0,11,16,200,35.6,35.6,35.6,13.0,0.0,3.0,1, - , - , - , - , - , - ,0.0,3860,3860,요씽리스,3125,3125,요씽리스,3142,3142,Default,,,0,0,?,?,0,2494,1,0,?,?,?,0,?,?
0,5/6/26 23:47:45,192,해루미,-,?,!해루미100,12.0,12.0,734,90,1300,100.0,100.0,100.0,15.0,15.0,15.0,1, - , - , - , - , - , - ,0.0, - , - ,해루미,864,864,해루미,1,1,Default,,,0,0,?,?,0,2061,1,0,?,?,?,0,?,?
0,5/6/26 23:47:43,165,레디바,-,?,레디바33,16.0,16.0,260,66,1900,33.3,33.3,33.3,0.0,10.0,5.0,1, - , - , - , - , - , - ,0.0,169,169, - , - , - , - , - , - ,Default,,,0,0,?,?,0,2045,7,0,?,?,?,0,?,?
0,5/6/26 23:47:40,25,피카츄,-,?,피카츄87,20.0,20.0,519,72,2500,86.7,86.7,86.7,13.0,15.0,11.0,1, - , - , - , - , - , - ,0.0, - , - ,라이츄,1234,1234,라이츄,73,73,Default,,,0,0,?,?,0,1242,1,1,?,?,?,0,?,?
0,5/6/26 23:47:38,282,가디안,-,?,가디안84,29.0,29.0,2513,129,5000,84.4,84.4,84.4,14.0,13.0,11.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,0,0,?,?,0,693,7,0,?,?,?,0,?,?
0,5/6/26 23:47:36,498,뚜꾸리,-,?,뚜꾸리82,12.0,12.0,359,80,1300,82.2,82.2,82.2,15.0,10.0,12.0,1, - , - , - , - , - , - ,0.0,3231,3231,염무왕,1398,1398,염무왕,2465,2465,Default,,,0,0,?,?,0,2222,7,0,?,?,?,0,?,?
0,5/6/26 23:47:35,506,요테리,-,?,요테리91,23.0,23.0,593,89,3500,91.1,91.1,91.1,15.0,15.0,11.0,1, - , - , - , - , - , - ,0.0, - , - ,하데리어,2333,2333,바랜드,1545,1545,Default,,,0,0,?,?,0,2228,1,0,?,?,?,0,?,?
0,5/6/26 23:47:33,498,뚜꾸리,-,?,뚜꾸리58,13.0,13.0,371,81,1600,57.8,57.8,57.8,15.0,5.0,6.0,1, - , - , - , - , - , - ,0.0,3033,3033,염무왕,2804,2804,염무왕,4000,4000,Default,,,0,0,?,?,0,2222,7,0,?,?,?,0,?,?
0,5/6/26 23:47:32,501,수댕이,-,?,수댕이82,4.0,4.0,106,39,400,82.2,82.2,82.2,15.0,13.0,9.0,1, - , - , - , - , - , - ,0.0,2793,2793,쌍검자비,2947,2947,대검귀,2643,2643,Default,,,0,0,?,?,0,2225,7,0,?,?,?,0,?,?
0,5/6/26 23:47:30,448,루카리오,-,?,!루카리100,30.0,30.0,2317,136,5000,100.0,100.0,100.0,15.0,15.0,15.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - ,루카리오,1646,1646,Default,,,0,0,?,?,0,2194,1,0,?,?,?,0,?,?
0,5/6/26 23:47:28,25,피카츄,-,?,피카츄82,15.0,15.0,384,64,1900,82.2,82.2,82.2,12.0,12.0,13.0,1, - , - , - , - , - , - ,0.0,937,937,라이츄,1633,1633,라이츄,126,126,Default,,,0,0,?,?,0,1242,1,1,?,?,?,0,?,?
0,5/6/26 23:47:27,659,파르빗,-,?,파르빗69,21.0,21.0,303,76,3000,68.9,68.9,68.9,12.0,10.0,9.0,1, - , - , - , - , - , - ,0.0,2118,2118,파르토,2194,2194, - , - , - ,Default,,,0,0,?,?,0,2355,7,0,?,?,?,0,?,?
0,5/6/26 23:47:23,810,흥나숭,-,?,흥나숭78,20.0,20.0,588,89,2500,77.8,77.8,77.8,11.0,12.0,12.0,1, - , - , - , - , - , - ,0.0, - , - ,채키몽,1655,1655,고릴타,1103,1103,Default,,,0,0,?,?,0,2485,1,0,?,?,?,0,?,?
0,5/6/26 23:47:22,25,피카츄,-,?,피카츄84,20.0,20.0,516,74,2500,84.4,84.4,84.4,13.0,12.0,13.0,1, - , - , - , - , - , - ,0.0, - , - ,라이츄,1244,1244,라이츄,94,94,Default,,,0,0,?,?,0,1242,1,1,?,?,?,0,?,?
0,5/6/26 23:47:20,69,모다피,-,?,모다피96,15.0,15.0,438,78,1900,95.6,95.6,95.6,15.0,14.0,14.0,1, - , - , - , - , - , - ,0.0,946,946,우츠동,1479,1479,우츠보트,1493,1493,Default,,,0,0,?,?,0,1038,7,0,?,?,?,0,?,?
0,5/6/26 23:47:19,25,피카츄,-,?,피카츄89,15.0,15.0,390,64,1900,88.9,88.9,88.9,13.0,13.0,14.0,1, - , - , - , - , - , - ,0.0,2106,2106,라이츄,813,813,라이츄,36,36,Default,,,0,0,?,?,0,1242,1,1,?,?,?,0,?,?
0,5/6/26 23:47:17,551,깜눈크,-,?,깜눈크93,20.0,20.0,582,90,2500,93.3,93.3,93.3,15.0,12.0,15.0,1, - , - , - , - , - , - ,0.0, - , - ,악비르,405,405,악비아르,3729,3729,Default,,,0,0,?,?,0,2270,1,0,?,?,?,0,?,?
0,5/6/26 23:47:16,653,푸호꼬,-,?,푸호꼬38,8.0,8.0,196,48,800,37.8,37.8,37.8,3.0,5.0,9.0,1, - , - , - , - , - , - ,0.0,408,408,테르나,1261,1261,마폭시,1114,1114,Default,,,0,0,?,?,0,2349,7,0,?,?,?,0,?,?
0,5/6/26 23:47:14,387,모부기,-,?,모부기82,10.0,10.0,330,65,1000,82.2,82.2,82.2,15.0,13.0,9.0,1, - , - , - , - , - , - ,0.0,2383,2383,토대부기,2769,2769,토대부기,2847,2847,Default,,,0,0,?,?,0,753,7,0,?,?,?,0,?,?
0,5/6/26 23:47:12,731,콕코구리,-,?,콕코구87,26.0,26.0,660,81,4000,86.7,86.7,86.7,15.0,15.0,9.0,1, - , - , - , - , - , - ,0.0, - , - ,크라파,1401,1401,왕큰부리,2079,2079,Default,,,0,0,?,?,0,2414,7,0,?,?,?,0,?,?
0,5/6/26 23:47:11,23,아보,-,?,아보49,14.0,14.0,330,57,1600,48.9,48.9,48.9,11.0,7.0,4.0,1, - , - , - , - , - , - ,0.0,3077,3077,아보크,2895,2895, - , - , - ,Default,,,0,0,?,?,0,1020,7,0,?,?,?,0,?,?
0,5/6/26 23:47:09,25,피카츄,-,?,피카츄80,20.0,20.0,512,72,2500,80.0,80.0,80.0,13.0,13.0,10.0,1, - , - , - , - , - , - ,0.0, - , - ,라이츄,2259,2259,라이츄,219,219,Default,,,0,0,?,?,0,1242,1,1,?,?,?,0,?,?
0,5/6/26 23:47:07,504,보르쥐,-,?,보르쥐91,9.0,9.0,198,55,1000,91.1,91.1,91.1,14.0,15.0,12.0,1, - , - , - , - , - , - ,0.0,1676,1676,보르그,2443,2443, - , - , - ,Default,,,0,0,?,?,0,1939,7,0,?,?,?,0,?,?
0,5/6/26 23:47:06,25,피카츄,-,?,피카츄93,15.0,15.0,397,64,1900,93.3,93.3,93.3,15.0,14.0,13.0,1, - , - , - , - , - , - ,0.0,2949,2949,라이츄,2665,2665,라이츄,15,15,Default,,,0,0,?,?,0,1242,1,1,?,?,?,0,?,?
0,5/6/26 23:47:04,25,피카츄,-,?,피카츄89,15.0,15.0,389,65,1900,88.9,88.9,88.9,12.0,13.0,15.0,1, - , - , - , - , - , - ,0.0,1801,1801,라이츄,571,571,라이츄,54,54,Default,,,0,0,?,?,0,1242,1,1,?,?,?,0,?,?
0,5/6/26 23:47:03,459,눈쓰개,-,?,눈쓰개89,22.0,22.0,707,105,3000,88.9,88.9,88.9,12.0,15.0,13.0,1, - , - , - , - , - , - ,0.0, - , - ,눈설왕,1308,1308,눈설왕,409,409,Default,,,0,0,?,?,0,1181,7,0,?,?,?,0,?,?
0,5/6/26 23:47:01,387,모부기,-,?,모부기91,27.0,27.0,888,111,4500,91.1,91.1,91.1,11.0,15.0,15.0,1, - , - , - , - , - , - ,0.0, - , - ,수풀부기,2366,2366,토대부기,1309,1309,Default,,,0,0,?,?,0,753,7,0,?,?,?,0,?,?
0,5/6/26 23:47:00,26,라이츄 알로라,-,?,라이츄84,15.0,15.0,959,86,1900,84.4,84.4,84.4,15.0,11.0,12.0,1, - , - , - , - , - , - ,0.0, - , - ,라이츄 알로라,3747,3747,라이츄 알로라,358,358,Default,,,0,0,?,?,0,401,1,0,?,?,?,0,?,?
0,5/6/26 23:46:58,703,멜리시,-,?,멜리시93,15.0,15.0,616,78,1900,93.3,93.3,93.3,13.0,14.0,15.0,1, - , - , - , - , - , - ,0.0, - , - ,멜리시,936,936, - , - , - ,Default,,,0,0,?,?,0,2390,1,0,?,?,?,0,?,?
0,5/6/26 23:46:56,259,늪짱이,-,?,늪짱이93,28.0,28.0,1405,130,4500,93.3,93.3,93.3,14.0,15.0,13.0,1, - , - , - , - , - , - ,0.0, - , - ,늪짱이,2937,2937,대짱이,2395,2395,Default,,,0,0,?,?,0,636,7,0,?,?,?,0,?,?
0,5/6/26 23:46:55,708,나목령,-,?,나목령89,8.0,8.0,247,52,800,88.9,88.9,88.9,14.0,12.0,14.0,1, - , - , - , - , - , - ,0.0,3144,3144,대로트,2657,2657,대로트,2616,2616,Default,,,0,0,?,?,0,2395,7,0,?,?,?,0,?,?
0,5/6/26 23:46:53,648,메로엣타 보이스,-,?,메로엣80,15.0,15.0,1665,122,1900,80.0,80.0,80.0,13.0,11.0,12.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - ,메로엣타 보이스,747,747,Default,,,0,0,?,?,0,940,1,0,?,?,?,0,?,?
0,5/6/26 23:46:50,924,두리쥐,-,?,두리쥐98,15.0,15.0,380,78,1900,97.8,97.8,97.8,15.0,14.0,15.0,1, - , - , - , - , - , - ,0.0,2598,2598,파밀리쥐 4,1438,1438, - , - , - ,Default,,,0,0,?,?,0,2700,1,0,?,?,?,0,?,?
0,5/6/26 23:46:48,25,피카츄,-,?,피카츄98,20.0,20.0,533,74,2500,97.8,97.8,97.8,15.0,15.0,14.0,1, - , - , - , - , - , - ,0.0, - , - ,라이츄,1380,1380,라이츄,1,1,Default,,,0,0,?,?,0,1242,1,1,?,?,?,0,?,?
0,5/6/26 23:46:47,22,깨비드릴조,-,?,깨비드98,25.0,25.0,1421,118,4000,97.8,97.8,97.8,15.0,14.0,15.0,1, - , - , - , - , - , - ,0.0, - , - ,깨비드릴조,2477,2477,깨비드릴조,4,4,Default,,,0,0,?,?,0,2010,1,0,?,?,?,0,?,?
0,5/6/26 23:46:45,665,분떠도리,-,?,분떠도91,15.0,15.0,199,73,1900,91.1,91.1,91.1,14.0,13.0,14.0,1, - , - , - , - , - , - ,0.0,131,131,비비용,2363,2363, - , - , - ,Default,,,0,0,?,?,0,1986,1,0,?,?,?,0,?,?
0,5/6/26 23:46:43,710,호바귀 XXL,-,?,호바귀93,15.0,15.0,528,86,1900,93.3,93.3,93.3,14.0,13.0,15.0,1, - , - , - , - , - , - ,0.0, - , - ,호바귀 XXL,17,17,펌킨인 XXL,2104,2104,Default,,,0,0,?,?,0,1715,1,0,?,?,?,0,?,?
0,5/6/26 23:46:42,258,물짱이,-,?,물짱이89,6.0,6.0,182,48,600,88.9,88.9,88.9,15.0,12.0,13.0,1, - , - , - , - , - , - ,0.0,3375,3375,늪짱이,2183,2183,대짱이,3432,3432,Default,,,0,0,?,?,0,633,7,0,?,?,?,0,?,?
0,5/6/26 23:46:40,371,아공이,-,?,아공이84,20.0,20.0,640,83,2500,84.4,84.4,84.4,14.0,12.0,12.0,1, - , - , - , - , - , - ,0.0, - , - ,쉘곤,3157,3157,보만다,2371,2371,Default,,,0,0,?,?,0,1172,7,0,?,?,?,0,?,?
0,5/6/26 23:46:38,25,피카츄,-,?,피카츄80,20.0,20.0,510,73,2500,80.0,80.0,80.0,12.0,12.0,12.0,1, - , - , - , - , - , - ,0.0, - , - ,라이츄,2416,2416,라이츄,185,185,Default,,,0,0,?,?,0,1242,1,1,?,?,?,0,?,?
0,5/6/26 23:46:37,185,꼬지모,-,?,꼬지모93,15.0,15.0,910,96,1900,93.3,93.3,93.3,14.0,13.0,15.0,1, - , - , - , - , - , - ,0.0, - , - ,꼬지모,2093,2093,꼬지모,12,12,Default,,,0,0,?,?,0,1901,7,0,?,?,?,0,?,?
0,5/6/26 23:46:36,726,냐오히트,-,?,냐오히91,30.0,30.0,1449,127,5000,91.1,91.1,91.1,15.0,15.0,11.0,1, - , - , - , - , - , - ,0.0, - , - ,냐오히트,1666,1666, - , - , - ,Default,,,0,0,?,?,0,2409,1,0,?,?,?,0,?,?
0,5/6/26 23:46:34,708,나목령,-,?,나목령71,13.0,13.0,385,66,1600,71.1,71.1,71.1,7.0,12.0,13.0,1, - , - , - , - , - , - ,0.0,1787,1787,대로트,415,415,대로트,865,865,Default,,,0,0,?,?,0,2395,7,0,?,?,?,0,?,?
0,5/6/26 23:46:32,189,솜솜코,-,?,솜솜코96,16.0,16.0,740,104,1900,95.6,95.6,95.6,14.0,14.0,15.0,1, - , - , - , - , - , - ,0.0, - , - ,솜솜코,2799,2799, - , - , - ,Default,,,0,0,?,?,0,1347,7,0,?,?,?,0,?,?
0,5/6/26 23:46:31,65,후딘,-,?,!후딘100,31.5,31.5,2686,119,6000,100.0,100.0,100.0,15.0,15.0,15.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,0,0,?,?,0,732,7,0,?,?,?,0,?,?
0,5/6/26 23:46:29,519,콩둘기,-,?,콩둘기20,8.0,8.0,156,51,800,20.0,20.0,20.0,8.0,0.0,1.0,1, - , - , - , - , - , - ,0.0,3394,3394,켄호로우,2361,2361,켄호로우,3922,3922,Default,,,0,0,?,?,0,2239,7,0,?,?,?,0,?,?
0,5/6/26 23:46:27,25,피카츄,-,?,피카츄89,15.0,15.0,389,64,1900,88.9,88.9,88.9,12.0,15.0,13.0,1, - , - , - , - , - , - ,0.0,1555,1555,라이츄,431,431,라이츄,35,35,Default,,,0,0,?,?,0,1242,1,1,?,?,?,0,?,?
0,5/6/26 23:46:26,500,염무왕,-,?,염무왕82,15.0,15.0,1240,132,1900,82.2,82.2,82.2,12.0,10.0,15.0,1, - , - , - , - , - , - ,0.0, - , - ,염무왕,1255,1255,염무왕,2048,2048,Default,,,0,0,?,?,0,2224,7,0,?,?,?,0,?,?
0,5/6/26 23:46:23,333,파비코,-,?,파비코78,12.0,12.0,268,63,1300,77.8,77.8,77.8,13.0,13.0,9.0,1, - , - , - , - , - , - ,0.0,3428,3428,파비코리,2395,2395, - , - , - ,Default,,,0,0,?,?,0,2128,7,0,?,?,?,0,?,?
0,5/6/26 23:46:22,68,괴력몬,-,?,괴력몬87,23.0,23.0,1974,139,3500,86.7,86.7,86.7,13.0,15.0,11.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - ,괴력몬,1789,1789,Default,,,0,0,?,?,0,1300,7,0,?,?,?,0,?,?
0,5/6/26 23:46:20,39,푸린,-,?,푸린93,30.0,30.0,612,193,5000,93.3,93.3,93.3,15.0,14.0,13.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,0,0,?,?,0,2013,1,0,?,?,?,0,?,?
0,5/6/26 23:46:19,246,애버라스,-,?,애버라93,20.0,20.0,587,89,2500,93.3,93.3,93.3,15.0,14.0,13.0,1, - , - , - , - , - , - ,0.0, - , - ,데기라스,1822,1822,마기라스,3637,3637,Default,,,0,0,?,?,0,744,7,0,?,?,?,0,?,?
0,5/6/26 23:46:17,160,장크로다일,-,?,장크로96,29.5,29.5,2391,154,5000,95.6,95.6,95.6,14.0,14.0,15.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - ,장크로다일,1923,1923,Default,,,0,0,?,?,0,1753,7,0,?,?,?,0,?,?
0,5/6/26 23:46:16,965,부르롱,-,?,부르롱89,20.0,20.0,638,83,2500,88.9,88.9,88.9,15.0,14.0,11.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - ,부르르룸,1471,1471,Default,,,0,0,?,?,0,2738,1,0,?,?,?,0,?,?
0,5/6/26 23:46:14,669,플라베베,-,?,플라베53,10.0,10.0,276,54,1000,53.3,53.3,53.3,11.0,10.0,3.0,1, - , - , - , - , - , - ,0.0,2753,2753,플라제스,2418,2418,플라제스,3024,3024,Default,,,0,0,?,?,0,1998,1,0,?,?,?,0,?,?
0,5/6/26 23:46:12,664,분이벌레,-,?,분이벌82,15.0,15.0,202,65,1900,82.2,82.2,82.2,15.0,11.0,11.0,1, - , - , - , - , - , - ,0.0,640,640,비비용,2491,2491, - , - , - ,Default,,,0,0,?,?,0,1985,1,0,?,?,?,0,?,?
0,5/6/26 23:46:11,672,메이클,-,?,메이클44,18.0,18.0,551,100,2200,44.4,44.4,44.4,0.0,8.0,12.0,1, - , - , - , - , - , - ,0.0, - , - ,고고트,501,501,고고트,184,184,Default,,,0,0,?,?,0,2361,1,0,?,?,?,0,?,?
